   0         0.001860       -57.328500         0.000000 
   1         0.001688       -57.242500         0.086000 
   2         0.000644       -57.038600         0.289900 
   3         0.001218       -56.947000         0.381500 
   4         0.001119       -57.038800         0.289700 
   5         0.001371       -57.243000         0.085500 
   6         0.001978       -57.328600        -0.000100 
